,android_total_ratings,ios_file_size,ios_current_ratings,ios_all_ratings,android_avg_rating,android_rating_1,android_rating_4,android_rating_5,android_rating_2,android_rating_3,android_file_size
2016-09-23 13:40:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 13:50:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 14:00:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 14:10:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 14:20:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 14:30:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 14:40:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 14:50:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 15:00:00,6306743.0,258.0,2669.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 15:10:00,6306743.0,258.0,2690.0,220664.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 15:20:00,6306743.0,258.0,2690.0,220677.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 15:30:00,6306743.0,258.0,2690.0,220677.0,4.1,866490.0,771543.0,3934934.0,257200.0,476576.0,
2016-09-23 15:40:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 15:50:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 16:00:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 16:10:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 16:20:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 16:30:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 16:40:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 16:50:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 17:00:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 17:10:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 17:20:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 17:30:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 17:40:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 17:50:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 18:00:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 18:10:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 18:20:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 18:30:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 18:40:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 18:50:00,6310753.0,258.0,2690.0,220677.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 19:00:00,6310753.0,258.0,2740.0,220721.0,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 19:10:00,6310753.0,,,,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 19:20:00,6310753.0,,,,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 19:30:00,6310753.0,,,,4.1,867188.0,771959.0,3937481.0,257338.0,476787.0,
2016-09-23 19:40:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 19:50:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 20:00:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 20:10:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 20:20:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 20:30:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 20:40:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 20:50:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 21:00:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 21:10:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 21:20:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 21:30:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 21:40:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 21:50:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 22:00:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 22:10:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 22:20:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 22:30:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 22:40:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 22:50:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 23:00:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 23:10:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 23:20:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 23:30:00,6314389.0,,,,4.1,867799.0,772351.0,3939801.0,257425.0,477013.0,
2016-09-23 23:40:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-23 23:50:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 00:00:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 00:10:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 00:20:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 00:30:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 00:40:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 00:50:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 01:00:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 01:10:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 01:20:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 01:30:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 01:40:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 01:50:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 02:00:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 02:10:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 02:20:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 02:30:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 02:40:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 02:50:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 03:00:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 03:10:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 03:20:00,6320585.0,,,,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 03:30:00,6320585.0,258.0,144.0,220799.0,4.1,868541.0,773127.0,3943906.0,257610.0,477401.0,76.0
2016-09-24 03:40:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 03:50:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 04:00:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 04:10:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 04:20:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 04:30:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 04:40:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 04:50:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 05:00:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 05:10:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 05:20:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 05:30:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 05:40:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 05:50:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 06:00:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 06:10:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 06:20:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 06:30:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 06:40:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 06:50:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 07:00:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 07:10:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 07:20:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 07:30:00,6325377.0,258.0,144.0,220870.0,4.1,869017.0,773762.0,3947107.0,257738.0,477753.0,76.0
2016-09-24 07:40:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 07:50:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 08:00:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 08:10:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 08:20:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 08:30:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 08:40:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 08:50:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 09:00:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 09:10:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 09:20:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 09:30:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 09:40:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 09:50:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 10:00:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 10:10:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 10:20:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 10:30:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 10:40:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 10:50:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 11:00:00,6331228.0,258.0,144.0,220870.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 11:10:00,6331228.0,258.0,240.0,220939.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 11:20:00,6331228.0,258.0,240.0,220939.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 11:30:00,6331228.0,258.0,240.0,220939.0,4.1,869767.0,774514.0,3950835.0,257956.0,478156.0,76.0
2016-09-24 11:40:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 11:50:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 12:00:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 12:10:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 12:20:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 12:30:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 12:40:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 12:50:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 13:00:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 13:10:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 13:20:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 13:30:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 13:40:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 13:50:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 14:00:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 14:10:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 14:20:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 14:30:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 14:40:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 14:50:00,6338563.0,258.0,240.0,220939.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 15:00:00,6338563.0,258.0,240.0,221069.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 15:10:00,6338563.0,258.0,393.0,221069.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 15:20:00,6338563.0,258.0,393.0,221069.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 15:30:00,6338563.0,258.0,393.0,221069.0,4.1,870632.0,775475.0,3955655.0,258185.0,478616.0,76.0
2016-09-24 15:40:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 15:50:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 16:00:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 16:10:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 16:20:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 16:30:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 16:40:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 16:50:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 17:00:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 17:10:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 17:20:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,76.0
2016-09-24 17:30:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 17:40:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 17:50:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 18:00:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 18:10:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 18:20:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 18:30:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 18:40:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 18:50:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 19:00:00,6344996.0,258.0,393.0,221069.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 19:10:00,6344996.0,258.0,393.0,221139.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 19:20:00,6344996.0,258.0,480.0,221139.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 19:30:00,6344996.0,258.0,480.0,221139.0,4.1,871402.0,776131.0,3960027.0,258399.0,479037.0,
2016-09-24 19:40:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 19:50:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 20:00:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 20:10:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 20:20:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 20:30:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 20:40:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 20:50:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 21:00:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 21:10:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 21:20:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 21:30:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 21:40:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 21:50:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 22:00:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 22:10:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 22:20:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 22:30:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 22:40:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 22:50:00,6350157.0,258.0,480.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 23:00:00,6350157.0,258.0,559.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 23:10:00,6350157.0,258.0,559.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 23:20:00,6350157.0,258.0,559.0,221203.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 23:30:00,6350157.0,258.0,559.0,221139.0,4.1,872022.0,776747.0,3963455.0,258557.0,479376.0,
2016-09-24 23:40:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-24 23:50:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 00:00:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 00:10:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 00:20:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 00:30:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 00:40:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 00:50:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 01:00:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 01:10:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 01:20:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 01:30:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 01:40:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 01:50:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 02:00:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 02:10:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 02:20:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 02:30:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
2016-09-25 02:40:00,6354910.0,258.0,559.0,221203.0,4.1,872668.0,777254.0,3966538.0,258746.0,479704.0,
